link,marketplace,price_currency,price_value,title
https://www.booking.com/hotel/de/mercure-berlin-an-der-charite.html?lang=en-us,booking,$,125,Mercure Hotel Berlin City
https://www.booking.com/hotel/de/city-green-berlin.html?lang=en-us,booking,$,83,Hotel City Green Berlin
https://www.booking.com/hotel/de/cosy-flat-in-berlins-trendy-area-berlin.html?lang=en-us,booking,$,138,Cosy flat in Berlin's trendy area
https://www.booking.com/hotel/de/traum-villa-in-heiligensee-mit-innenpool-und-kamin.html?lang=en-us,booking,$,655,Traum-Villa in Heiligensee mit Innenpool und Kamin
https://www.booking.com/hotel/de/the-hidden.html?lang=en-us,booking,$,113,P182 Hidden Hostel
https://www.booking.com/hotel/de/charlottenburger.html?lang=en-us,booking,$,89,Art Hotel Charlottenburger Hof Berlin
https://www.booking.com/hotel/de/motel-one-berlin-leipziger-platz.html?lang=en-us,booking,$,120,Motel One Berlin-Potsdamer Platz
https://www.booking.com/hotel/de/alex-berlin-berlin.html?lang=en-us,booking,$,94,Hotel Alex Berlin
https://www.booking.com/hotel/de/ginn-city-amp-lounge-yorck-berlin.html?lang=en-us,booking,$,150,GINN City & Lounge Yorck Berlin !New!
https://www.booking.com/hotel/de/fjord-berlin.html?lang=en-us,booking,$,92,fjord hotel berlin
https://www.booking.com/hotel/de/ameron-gmbh-25-berlin.html?lang=en-us,booking,$,126,URBAN LOFT Berlin
https://www.booking.com/hotel/de/minotelschoeneberg.html?lang=en-us,booking,$,116,Hotel Schöneberg
https://www.booking.com/hotel/de/hotelqberlin.html?lang=en-us,booking,$,174,Hotel Q! Berlin
https://www.booking.com/hotel/de/abion-spreebogen-waterside.html?lang=en-us,booking,$,108,AMERON Hotel Abion Spreebogen Berlin
https://www.booking.com/hotel/de/pure-berlin-berlin.html?lang=en-us,booking,$,98,Pure Berlin Apartments - Luxury at Pure Living in City Center
https://www.booking.com/hotel/de/ringhotel-chateau-berlin.html?lang=en-us,booking,$,85,Hotel Chateau Kurfürstendamm
https://www.booking.com/hotel/de/friedrichshainaohostel.html?lang=en-us,booking,$,60,a&o Berlin Friedrichshain
https://www.booking.com/hotel/de/grand-city-berlin-east.html?lang=en-us,booking,$,91,City Hotel Berlin East
https://www.booking.com/hotel/de/pension-spree.html?lang=en-us,booking,$,57,Hotel-Pension Spree
https://www.booking.com/hotel/de/pension-dahlem.html?lang=en-us,booking,$,104,Hotel Pension Dahlem
https://www.booking.com/hotel/de/berlin-apartments.html?lang=en-us,booking,$,111,limehome Berlin Chausseestraße
https://www.booking.com/hotel/de/axel-berlin.html?lang=en-us,booking,$,103,Axel Hotel Berlin-Adults Only
https://www.booking.com/hotel/de/kimacity.html?lang=en-us,booking,$,82,Hotel Pension Kima
https://www.booking.com/hotel/de/am-spittelmarkt.html?lang=en-us,booking,$,103,Best Western Hotel am Spittelmarkt
https://www.booking.com/hotel/de/henri-hotel-berlin-kurfurstendamm.html?lang=en-us,booking,$,131,Henri Hotel Berlin Kurfürstendamm
https://www.booking.com/hotel/de/luisederag.html?lang=en-us,booking,$,128,Living Hotel Weißensee
https://www.booking.com/hotel/de/avs-hostel.html?lang=en-us,booking,$,65,Hotel Amadeus Central
https://www.booking.com/hotel/de/fruehlingch.html?lang=en-us,booking,$,88,acom-Hotel Berlin Kurfürstendamm
https://www.booking.com/hotel/de/garni-aaberna.html?lang=en-us,booking,$,88,Hotel Garni Aaberna
https://www.booking.com/hotel/de/gastehaus-berlin-mitte-berlin.html?lang=en-us,booking,$,89,Hotel Arena Rooms - Berlin Mitte
https://www.booking.com/hotel/de/waldorf-astoria-berlin.html?lang=en-us,booking,$,449,Waldorf Astoria Berlin
https://www.booking.com/hotel/de/suitehotelpotsdamerplatzbln.html?lang=en-us,booking,$,233,Novotel Suites Berlin City Potsdamer Platz
https://www.booking.com/hotel/de/hepberlhotel.html?lang=en-us,booking,$,82,Hotel Amadeus ROYAL Berlin
https://www.booking.com/hotel/de/bolsche-126.html?lang=en-us,booking,$,143,Bölsche Hotel
https://www.booking.com/hotel/de/the-rix-studios-amp-suites-berlin-neukolln.html?lang=en-us,booking,$,98,The Rix Studios & Suites near SBahn Neukölln
https://www.booking.com/hotel/de/berlin-mitte.html?lang=en-us,booking,$,131,Novotel Berlin Mitte
https://www.booking.com/hotel/de/nu-berlin.html?lang=en-us,booking,$,111,Nu Wave Hotel Berlin
https://www.booking.com/hotel/de/sedes.html?lang=en-us,booking,$,142,Hotel Sedes
https://www.booking.com/hotel/de/begaswinkel.html?lang=en-us,booking,$,125,Hotel Residenz Begaswinkel
https://www.booking.com/hotel/de/am-steinplatz-autograph-collection.html?lang=en-us,booking,$,258,"Hotel am Steinplatz, Autograph Collection"
https://www.booking.com/hotel/de/nh-express-potsdamer-platz.html?lang=en-us,booking,$,153,NH Berlin Potsdamer Platz
https://www.booking.com/hotel/de/ibb-blue-berlin-airport-berlin2.html?lang=en-us,booking,$,85,IBB Hotel Berlin-Airport
https://www.booking.com/hotel/de/landhaus-alpinia.html?lang=en-us,booking,$,98,Landhaus Alpinia
https://www.booking.com/hotel/de/alte-feuerwache-berlin1.html?lang=en-us,booking,$,87,Alte Feuerwache
https://www.booking.com/hotel/de/stilwerk-kantgaragen-berlin63.html?lang=en-us,booking,$,137,stilwerk Hotel KantGaragen
https://www.booking.com/hotel/de/central-tegel.html?lang=en-us,booking,$,111,Central-Hotel Tegel
https://www.booking.com/hotel/de/melarose.html?lang=en-us,booking,$,245,Melarose Feng Shui Hotel
https://www.booking.com/hotel/de/cortina.html?lang=en-us,booking,$,99,Hotel-Pension Cortina
https://www.booking.com/hotel/de/kolumbus.html?lang=en-us,booking,$,61,a&o Berlin Kolumbus
https://www.booking.com/hotel/de/best-western-premier-steglitz-international.html?lang=en-us,booking,$,151,Hotel Steglitz International
https://www.booking.com/hotel/de/apartments-aroser-allee.html?lang=en-us,booking,$,83,Apartments Berlin Aroser Allee
https://www.booking.com/hotel/de/meininger-berlin-east-side-gallery.html?lang=en-us,booking,$,91,MEININGER Hotel Berlin East Side Gallery
https://www.booking.com/hotel/de/hotelcityb.html?lang=en-us,booking,$,86,Novum Hotel City B Berlin Centrum
https://www.booking.com/hotel/de/berlin-am-tiergarten.html?lang=en-us,booking,$,134,Novotel Berlin Am Tiergarten
https://www.booking.com/hotel/de/sketch-rooms-amp-apartments.html?lang=en-us,booking,$,145,numa l Sketch Rooms & Apartments
https://www.booking.com/hotel/de/airinberlin.html?lang=en-us,booking,$,128,Air in Berlin
https://www.booking.com/hotel/de/kpm-amp-residences.html?lang=en-us,booking,$,263,KPM Hotel & Residences
https://www.booking.com/hotel/de/spreewitz-am-kurfurstendamm.html?lang=en-us,booking,$,78,Hotel Spreewitz am Kurfürstendamm
https://www.booking.com/hotel/de/grand-hyatt-berlin.html?lang=en-us,booking,$,251,Grand Hyatt Berlin
https://www.booking.com/hotel/de/central-inn.html?lang=en-us,booking,$,108,Hotel Central Inn am Hauptbahnhof
https://www.booking.com/hotel/de/june-six-hotel.html?lang=en-us,booking,$,177,June Six Hotel Berlin City West
https://www.booking.com/hotel/de/generator-berlin-mitte.html?lang=en-us,booking,$,104,Generator Berlin Mitte
https://www.booking.com/hotel/de/myers-berlin.html?lang=en-us,booking,$,246,Myer's Hotel Berlin
https://www.booking.com/hotel/de/cityhotelgotland.html?lang=en-us,booking,$,137,City Hotel Gotland
https://www.booking.com/hotel/de/wilde-aparthotels-by-staycity-berlin-checkpoint-charlie.html?lang=en-us,booking,$,214,"Wilde Aparthotels by Staycity, Berlin, Checkpoint Charlie"
https://www.booking.com/hotel/de/numa-i-arc-rooms-amp-apartments.html?lang=en-us,booking,$,135,numa I Arc Rooms & Apartments
https://www.booking.com/hotel/de/loginn-berlin-airport.html?lang=en-us,booking,$,109,LOGINN Hotel Berlin Airport
https://www.booking.com/hotel/de/flower-s-boardinghouse-mitte.html?lang=en-us,booking,$,149,Flower's Berlin by limehome - Digital Access
https://www.booking.com/hotel/de/econtelcharlottenburg.html?lang=en-us,booking,$,115,AMBER ECONTEL Berlin Charlottenburg
https://www.booking.com/hotel/de/mercurehotelberlincitywest.html?lang=en-us,booking,$,109,Mercure Hotel Berlin City West
https://www.booking.com/hotel/de/meininger-berlin-tiergarten.html?lang=en-us,booking,$,98,MEININGER Hotel Berlin Tiergarten
https://www.booking.com/hotel/de/aparthotel-vega.html?lang=en-us,booking,$,111,Aparthotel VEGA
https://www.booking.com/hotel/de/apartment-berlin-brandenburg.html?lang=en-us,booking,$,59,BNB Potsdamer Platz - Rooms & Apartments
https://www.booking.com/hotel/de/achat.html?lang=en-us,booking,$,142,SensCity Hotel Berlin Spandau
https://www.booking.com/hotel/de/quentin-messe.html?lang=en-us,booking,$,94,Quentin Boutique Hotel
https://www.booking.com/hotel/de/arabel-design-apartments.html?lang=en-us,booking,$,167,Arabel Design Apartments
https://www.booking.com/hotel/de/vapaa-aika-apartments.html?lang=en-us,booking,$,87,Raja Jooseppi Apartments
https://www.booking.com/hotel/de/intercity-berlin.html?lang=en-us,booking,$,103,IntercityHotel Berlin Ostbahnhof
https://www.booking.com/hotel/de/amstuttgartereck.html?lang=en-us,booking,$,80,Hotel Am Stuttgarter Eck
https://www.booking.com/hotel/de/pension-arche.html?lang=en-us,booking,$,64,Hotel Arche
https://www.booking.com/hotel/de/meininger-berlin-mitte.html?lang=en-us,booking,$,97,MEININGER Hotel Berlin Mitte
https://www.booking.com/hotel/de/adelante.html?lang=en-us,booking,$,143,ADELANTE Boutique Hotel
https://www.booking.com/hotel/de/apartment-im-thuringer-hof.html?lang=en-us,booking,$,154,Apartments im Thüringer Hof
https://www.booking.com/hotel/de/berlineckstein.html?lang=en-us,booking,$,142,Hotel Eckstein
https://www.booking.com/hotel/de/central-calm-bright-new-designer-flat.html?lang=en-us,booking,$,81,Modern and new designer flat in Charlottenburg
https://www.booking.com/hotel/de/telegraphenamt-berlin128.html?lang=en-us,booking,$,221,Telegraphenamt
https://www.booking.com/hotel/de/edenamzoo.html?lang=en-us,booking,$,76,Hotel Eden am Zoo
https://www.booking.com/hotel/de/pfefferbett-hostel.html?lang=en-us,booking,$,101,Pfefferbett Hostel
https://www.booking.com/hotel/de/pension-mishel.html?lang=en-us,booking,$,104,Hotel-Pension Michele
https://www.booking.com/hotel/de/city-guesthouse-pension-berlin-berlin.html?lang=en-us,booking,$,120,City Guesthouse Pension Berlin
https://www.booking.com/hotel/de/apartment-abendstern.html?lang=en-us,booking,$,89,Apartment Abendstern
https://www.booking.com/hotel/de/central-hostel-berlin.html?lang=en-us,booking,$,71,Pension Central Hostel Berlin
https://www.booking.com/hotel/de/brandiesberlin.html?lang=en-us,booking,$,246,Hotel Brandies an der Messe
https://www.booking.com/hotel/de/mercurecheckpointcharlie.html?lang=en-us,booking,$,164,Mercure Hotel & Residenz Berlin Checkpoint Charlie
https://www.booking.com/hotel/de/frederics-serviced-apartment.html?lang=en-us,booking,$,132,numa I Nook Rooms & Apartments
https://www.booking.com/hotel/de/gasteinerhof.html?lang=en-us,booking,$,87,Hotel Gasteiner Hof
https://www.booking.com/hotel/de/kurfuerst.html?lang=en-us,booking,$,167,Kurfürst am Kurfürstendamm
https://www.booking.com/hotel/de/mercure-berlin-wittenbergplatz.html?lang=en-us,booking,$,178,Mercure Berlin Wittenbergplatz
https://www.booking.com/hotel/de/big-mama.html?lang=en-us,booking,$,95,BIG MAMA Berlin
https://www.booking.com/hotel/de/lulu-guldsmeden.html?lang=en-us,booking,$,144,Lulu Guldsmeden
https://www.booking.com/hotel/de/eastern-comfort-hostel-boat.html?lang=en-us,booking,$,113,Eastern & Western Comfort Hotelboat
https://www.booking.com/hotel/de/abba-berlin.html?lang=en-us,booking,$,114,Abba Berlin Hotel
https://www.booking.com/hotel/de/forsthauscon.html?lang=en-us,booking,$,120,Hotel Forsthaus
https://www.booking.com/hotel/de/solitaire.html?lang=en-us,booking,$,142,Solitaire Hotel
https://www.booking.com/hotel/de/alper-motel-am-potsdamer-platz.html?lang=en-us,booking,$,93,Alper Hotel am Potsdamer Platz
https://www.booking.com/hotel/de/casa-camper-berlin.html?lang=en-us,booking,$,291,Casa Camper Berlin
https://www.booking.com/hotel/de/greet-berlin-alexanderplatz.html?lang=en-us,booking,$,126,greet Berlin Alexanderplatz
https://www.booking.com/hotel/de/artist-riverside-spa.html?lang=en-us,booking,$,166,Hotel Neuer Fritz
https://www.booking.com/hotel/de/albertin.html?lang=en-us,booking,$,104,Hotel Albertin
https://www.booking.com/hotel/de/neu-helgoland.html?lang=en-us,booking,$,113,Neu-Helgoland
https://www.booking.com/hotel/de/sunflower-hostel.html?lang=en-us,booking,$,72,Sunflower Hostel Berlin
https://www.booking.com/hotel/de/lette-m-sleep-berlin.html?lang=en-us,booking,$,101,Lette'm Sleep Berlin
https://www.booking.com/hotel/de/amaya-motel.html?lang=en-us,booking,$,77,Amaya Motel
https://www.booking.com/hotel/de/amanda-berlin.html?lang=en-us,booking,$,88,Pension Amanda
https://www.booking.com/hotel/de/h10-ku-39-damm-lofts.html?lang=en-us,booking,$,197,H10 Ku'damm Lofts
https://www.booking.com/hotel/de/akademie-berlin-schmockwitz.html?lang=en-us,booking,$,98,DAS SCHMÖCKWITZ
https://www.booking.com/hotel/de/lovingly-furnished-apartment-with-good-transport-connections-in-berlin-mitte.html?lang=en-us,booking,$,111,Apartmenthaus Berlin Mitte
https://www.booking.com/hotel/de/pension-sena-de.html?lang=en-us,booking,$,69,Boutique Hotel Sena
https://www.booking.com/hotel/de/cosy-pankow-homes-studios-mit-netflix.html?lang=en-us,booking,$,90,COSY PANKOW HOMES - Studios mit Netflix
https://www.booking.com/hotel/de/adele.html?lang=en-us,booking,$,115,Hotel Adele
https://www.booking.com/hotel/de/berlin-city-messe.html?lang=en-us,booking,$,86,enjoy hotel Berlin City Messe
https://www.booking.com/hotel/de/central-apartment-in-heart-of-berlin-berlin.html?lang=en-us,booking,$,100,Central Apartment in Heart of Berlin
https://www.booking.com/hotel/de/oderberger.html?lang=en-us,booking,$,210,Hotel Oderberger
https://www.booking.com/hotel/de/apartments-am-luetzowplatz.html?lang=en-us,booking,$,88,LV Rooms & Apartments am Lützowplatz
https://www.booking.com/hotel/de/26.html?lang=en-us,booking,$,142,Hotel 26
https://www.booking.com/hotel/de/meininger-city-hostel-senefelder-platz.html?lang=en-us,booking,$,86,MEININGER Hotel Berlin Alexanderplatz
https://www.booking.com/hotel/de/pension-victoria.html?lang=en-us,booking,$,89,Hotel-Pension Victoria
https://www.booking.com/hotel/de/bett-und-buch.html?lang=en-us,booking,$,89,Hotel Bett und Buch
https://www.booking.com/hotel/de/max-brown-kudamm.html?lang=en-us,booking,$,113,Max Brown Hotel Ku'damm
https://www.booking.com/hotel/de/pension-berolina.html?lang=en-us,booking,$,113,Happy Go Lucky Hotel + Hostel
https://www.booking.com/hotel/de/amelieberlin.html?lang=en-us,booking,$,117,Hotel Amelie Berlin
https://www.booking.com/hotel/de/st-michaels-heim.html?lang=en-us,booking,$,119,Hotel St.-Michaels-Heim
https://www.booking.com/hotel/de/hotelnova.html?lang=en-us,booking,$,98,Hotel Nova
https://www.booking.com/hotel/de/spree-idyll.html?lang=en-us,booking,$,153,Hotel Spree-idyll
https://www.booking.com/hotel/de/alt-tegel.html?lang=en-us,booking,$,125,Hotel Alt - Tegel
https://www.booking.com/hotel/de/gold-palais.html?lang=en-us,booking,$,139,Gold Palais Hotel
https://www.booking.com/hotel/de/mondrian-suite-berlin-am-checkpoint-charly.html?lang=en-us,booking,$,108,Mondrian Suites Berlin am Checkpoint Charlie
https://www.booking.com/hotel/de/markischer-hof-berlin1.html?lang=en-us,booking,$,93,Märkischer Hof Hotel
https://www.booking.com/hotel/de/alexanderberlin.html?lang=en-us,booking,$,136,Boutique Hotel Kerlin
https://www.booking.com/hotel/de/aikoenigshofstutt.html?lang=en-us,booking,$,99,Hotel AI Königshof
https://www.booking.com/hotel/de/villa-kastania.html?lang=en-us,booking,$,139,Hotel Villa Kastania
https://www.booking.com/hotel/de/hotel-rotdorn.html?lang=en-us,booking,$,170,Hotel Rotdorn
https://www.booking.com/hotel/de/sezer-b-amp-a-ug-berlin.html?lang=en-us,booking,$,65,Sezer B&A UG
https://www.booking.com/hotel/de/pension-guesthouse-berlin.html?lang=en-us,booking,$,129,Pension Freiraum Guesthouse Berlin
https://www.booking.com/hotel/de/motelhome-wittenau.html?lang=en-us,booking,$,117,Motel Home Wittenau
https://www.booking.com/hotel/de/neohostel.html?lang=en-us,booking,$,72,NeoHostel
https://www.booking.com/hotel/de/alter-markt.html?lang=en-us,booking,$,109,Hotel Alter Markt
https://www.booking.com/hotel/de/gastehaus-pauline.html?lang=en-us,booking,$,137,Gästehaus Pauline
https://www.booking.com/hotel/de/kiez-box.html?lang=en-us,booking,$,75,Kiez Box TwentyForSeven
https://www.booking.com/hotel/de/adina-apartment-berlin-hackescher-markt.html?lang=en-us,booking,$,190,Adina Apartment Hotel Berlin Hackescher Markt
https://www.booking.com/hotel/de/hostel-am-flussbad.html?lang=en-us,booking,$,142,Seminar- und Gästehaus Flussbad Gartenstrasse
https://www.booking.com/hotel/de/pension-levi.html?lang=en-us,booking,$,84,Pension Levi
https://www.booking.com/hotel/de/hostel.html?lang=en-us,booking,$,76,HOLI-Berlin Hotel
https://www.booking.com/hotel/de/kubrat-an-der-spree.html?lang=en-us,booking,$,123,Hotel Kubrat an der Spree
https://www.booking.com/hotel/de/stayery-berlin-friedrichshain.html?lang=en-us,booking,$,134,STAYERY Apartments Friedrichshain
https://www.booking.com/hotel/de/pamina.html?lang=en-us,booking,$,98,Hotel Pension Pamina
https://www.booking.com/hotel/de/numa-i-novela-rooms-amp-apartments.html?lang=en-us,booking,$,142,numa I Novela Rooms & Apartments
https://www.booking.com/hotel/de/dietrich-bonhoeffer.html?lang=en-us,booking,$,196,Dietrich-Bonhoeffer-Hotel Berlin Mitte
https://www.booking.com/hotel/de/hostel-near-the-brandenburg-gate.html?lang=en-us,booking,$,76,BNB near Brandenburg Gate - Rooms & Apartments
https://www.booking.com/hotel/de/citadines-kurfurstendamm.html?lang=en-us,booking,$,133,Citadines Kurfürstendamm Berlin
https://www.booking.com/hotel/de/cosy-box-at-boxhagener-platz.html?lang=en-us,booking,$,99,Cosy Box at Boxhagener Platz
https://www.booking.com/hotel/de/tempelhoferfeld.html?lang=en-us,booking,$,103,Tempelhoferfeld
https://www.booking.com/hotel/de/mk-berlin.html?lang=en-us,booking,$,85,mk hotel berlin
https://www.booking.com/hotel/de/gaijin.html?lang=en-us,booking,$,147,numa l Drift Rooms & Apartments
https://www.booking.com/hotel/de/heartofgoldhostelberlin.html?lang=en-us,booking,$,65,Heart of Gold Hostel Berlin
https://www.booking.com/hotel/de/parkhotel-marzahn.html?lang=en-us,booking,$,142,Parkhotel Marzahn
https://www.booking.com/hotel/de/wilmina.html?lang=en-us,booking,$,191,Wilmina Hotel
https://www.booking.com/hotel/de/schoenhouse-berlin-city-street.html?lang=en-us,booking,$,124,Schoenhouse City Street
https://www.booking.com/hotel/de/bensimon-apartments-choriner-strasse.html?lang=en-us,booking,$,184,BENSIMON apartments Prenzlauer Berg
https://www.booking.com/hotel/de/the-regent-berlin.html?lang=en-us,booking,$,410,"Regent - Berlin, an IHG Hotel"
https://www.booking.com/hotel/de/pension-berlin-inn.html?lang=en-us,booking,$,109,Berl Inn
https://www.booking.com/hotel/de/apartments-im-friedrichshain.html?lang=en-us,booking,$,114,Apartments Berlin Niederbarnimstraße
https://www.booking.com/hotel/de/landhaus-schlachtensee.html?lang=en-us,booking,$,143,Hotel Landhaus Schlachtensee
https://www.booking.com/hotel/de/city-inn.html?lang=en-us,booking,$,97,City Inn
https://www.booking.com/hotel/de/vita-berlin.html?lang=en-us,booking,$,183,Hotel Vita Berlin-Messe
https://www.booking.com/hotel/de/rixhouse-berlin1.html?lang=en-us,booking,$,127,RixHouse Hostel
https://www.booking.com/hotel/de/wellness-amp-sightseeing-in-eigener-wohnung.html?lang=en-us,booking,$,80,4 Sterne Souterrain Apartment Alt-Mariendorf
https://www.booking.com/hotel/de/adina-apartment-berlin-hauptbahnhof.html?lang=en-us,booking,$,264,Adina Apartment Hotel Berlin Mitte
https://www.booking.com/hotel/de/pension-bregenz-berlin.html?lang=en-us,booking,$,113,Hotel Pension Bregenz
https://www.booking.com/hotel/de/alte-schonhauser-str-2-10119-berlin.html?lang=en-us,booking,$,189,Selina Berlin Mitte
https://www.booking.com/hotel/de/the-yard-berlin.html?lang=en-us,booking,$,179,Hotel the YARD
https://www.booking.com/hotel/de/hotelfalkenberg.html?lang=en-us,booking,$,84,Hotel Plovdiv
https://www.booking.com/hotel/de/apartments-rosenthal-residence.html?lang=en-us,booking,$,150,Apartments Rosenthal Residence
https://www.booking.com/hotel/de/pension-blumenbach.html?lang=en-us,booking,$,120,Hotel Pension Blumenbach
https://www.booking.com/hotel/de/belfort-berlin.html?lang=en-us,booking,$,155,numa I Belfort Rooms & Apartments
https://www.booking.com/hotel/de/louisa-s-place.html?lang=en-us,booking,$,289,Louisa's Place
https://www.booking.com/hotel/de/waldschanke-berlin.html?lang=en-us,booking,$,66,Landhotel Waldschänke
https://www.booking.com/hotel/de/lofts-am-flugfeld-tempelhof.html?lang=en-us,booking,$,137,limehome Berlin Neue Straße
https://www.booking.com/hotel/de/liva.html?lang=en-us,booking,$,110,Elifim
https://www.booking.com/hotel/de/cosmo-berlin-mitte.html?lang=en-us,booking,$,164,COSMO Hotel Berlin Mitte
https://www.booking.com/hotel/de/doris-108-berlin1.html?lang=en-us,booking,$,98,Hotel Dori´s 108
https://www.booking.com/hotel/de/pension-odin.html?lang=en-us,booking,$,141,Hotel-Pension ODIN
https://www.booking.com/hotel/de/orania-berlin.html?lang=en-us,booking,$,222,Orania.Berlin
https://www.booking.com/hotel/de/abendstern.html?lang=en-us,booking,$,89,Hotel Abendstern
https://www.booking.com/hotel/de/be-berlin-pure-living.html?lang=en-us,booking,$,120,Luxury Apartments at Pure living Berlin - Luka apartments
https://www.booking.com/hotel/de/aster-an-der-messe.html?lang=en-us,booking,$,92,Hotel Aster an der Messe
https://www.booking.com/hotel/de/pension-absolut.html?lang=en-us,booking,$,138,Pension Absolut Berlin
https://www.booking.com/hotel/de/gastehaus-alpinia.html?lang=en-us,booking,$,112,Gästehaus Alpinia
https://www.booking.com/hotel/de/das-stue.html?lang=en-us,booking,$,401,SO/Berlin Das Stue
https://www.booking.com/hotel/de/motel-home-berlin.html?lang=en-us,booking,$,114,Motel Home Berlin
https://www.booking.com/hotel/de/berlin-lebt-wohnung-fur-bis-zu-12-personen.html?lang=en-us,booking,$,65,BERLIN LEBT-Wohnung für bis zu 12 Personen
https://www.booking.com/hotel/de/sir-savigny-berlin.html?lang=en-us,booking,$,168,Sir Savigny Hotel
https://www.booking.com/hotel/de/adina-apartment-berlin.html?lang=en-us,booking,$,172,Adina Apartment Hotel Berlin Checkpoint Charlie
https://www.booking.com/hotel/de/bensimon-apartments-mitte-47-wedding.html?lang=en-us,booking,$,230,BENSIMON apartments Mitte/Wedding
https://www.booking.com/hotel/de/wmtouristikberlin.html?lang=en-us,booking,$,121,WM- Touristik- Berlin
https://www.booking.com/hotel/de/teikyo-berlin-am-zeuthener-see.html?lang=en-us,booking,$,159,Waldhotel am See Berlin-Schmöckwitz
https://www.booking.com/hotel/de/boutique-fahrhaus.html?lang=en-us,booking,$,161,Hotel Himmel und Havel
https://www.booking.com/hotel/de/pension-oase.html?lang=en-us,booking,$,79,Pension Oase
https://www.booking.com/hotel/de/top-spot-mitte-the-place-to-be-berlin.html?lang=en-us,booking,$,123,TOP SPOT MITTE . THE PLACE TO BE !
https://www.booking.com/hotel/de/city-am-kurfurstendamm.html?lang=en-us,booking,$,98,City Hotel am Kurfürstendamm
https://www.booking.com/hotel/de/family-at-mauerpark-plus-selfcheckin-plus-street-parking.html?lang=en-us,booking,$,111,FAMILY at Mauerpark plus SelfCheckIn plus Street Parking
https://www.booking.com/hotel/de/bernstein.html?lang=en-us,booking,$,87,Hotel Pension Bernstein am Kurfürstendamm
https://www.hotels.com/ho497828896/moxy-berlin-ostbahnhof-berlin-germany/,hotelscom,$,107,Moxy Berlin Ostbahnhof
https://www.hotels.com/ho109823/sheraton-berlin-grand-hotel-esplanade-berlin-germany/,hotelscom,$,163,Sheraton Berlin Grand Hotel Esplanade
https://www.hotels.com/ho178251/intercityhotel-berlin-ostbahnhof-berlin-germany/,hotelscom,$,93,IntercityHotel Berlin Ostbahnhof
https://www.hotels.com/ho2505665600/urban-loft-berlin-berlin-germany/,hotelscom,$,86,URBAN LOFT Berlin
https://www.hotels.com/ho185137/dorint-kurfurstendamm-berlin-berlin-germany/,hotelscom,$,148,Dorint Kurfürstendamm Berlin
https://www.hotels.com/ho234741/melia-berlin-berlin-germany/,hotelscom,$,130,Melia Berlin
https://www.hotels.com/ho377867/pestana-berlin-tiergarten-berlin-germany/,hotelscom,$,114,Pestana Berlin Tiergarten
https://www.hotels.com/ho430898/intercityhotel-berlin-hauptbahnhof-berlin-germany/,hotelscom,$,83,IntercityHotel Berlin Hauptbahnhof
https://www.hotels.com/ho437932/steigenberger-hotel-am-kanzleramt-berlin-germany/,hotelscom,$,113,Steigenberger Hotel Am Kanzleramt
https://www.hotels.com/ho2918366240/apartmenthaus-berlin-mitte-dixcove-ghana/,hotelscom,$,105,Apartmenthaus Berlin Mitte
https://www.hotels.com/ho1067296224/the-student-hotel-berlin-berlin-germany/,hotelscom,$,89,The Social Hub Berlin
https://www.hotels.com/ho356564/h4-hotel-berlin-alexanderplatz-berlin-germany/,hotelscom,$,111,H4 Hotel Berlin Alexanderplatz
https://www.hotels.com/ho130899/park-inn-by-radisson-berlin-alexanderplatz-berlin-germany/,hotelscom,$,116,Park Inn by Radisson Berlin Alexanderplatz
https://www.hotels.com/ho119747/maritim-proarte-hotel-berlin-berlin-germany/,hotelscom,$,105,Maritim proArte Hotel Berlin
https://www.hotels.com/ho339860/scandic-berlin-potsdamer-platz-berlin-germany/,hotelscom,$,102,Scandic Berlin Potsdamer Platz
https://www.hotels.com/ho629325120/motel-one-berlin-alexanderplatz-berlin-germany/,hotelscom,$,122,Motel One Berlin - Alexanderplatz
https://www.hotels.com/ho353189/nhow-berlin-berlin-germany/,hotelscom,$,104,nhow Berlin
https://www.hotels.com/ho215578/berlin-marriott-hotel-berlin-germany/,hotelscom,$,245,Berlin Marriott Hotel
https://www.hotels.com/ho2655567840/loginn-hotel-berlin-airport-berlin-germany/,hotelscom,$,85,LOGINN Hotel Berlin Airport
https://www.hotels.com/ho309124/leonardo-royal-hotel-berlin-alexanderplatz-berlin-germany/,hotelscom,$,102,Leonardo Royal Hotel Berlin Alexanderplatz
https://www.hotels.com/ho279284/arcotel-john-f-berlin-berlin-germany/,hotelscom,$,105,ARCOTEL John F Berlin
https://www.hotels.com/ho377867/pestana-berlin-tiergarten-berlin-germany/,hotelscom,$,114,Pestana Berlin Tiergarten
https://www.hotels.com/ho425949/monbijou-hotel-berlin-berlin-germany/,hotelscom,$,94,monbijou Hotel Berlin
https://www.hotels.com/ho307561/axel-hotel-berlin-adults-only-berlin-germany/,hotelscom,$,112,Axel Hotel Berlin - Adults Only
https://www.hotels.com/ho148769/crowne-plaza-berlin-city-centre-berlin-germany/,hotelscom,$,102,"Crowne Plaza Berlin City Centre, an IHG Hotel"
https://www.hotels.com/ho375715/titanic-comfort-berlin-mitte-berlin-germany/,hotelscom,$,96,TITANIC Comfort Berlin Mitte
https://www.hotels.com/ho1436962592/the-niu-dwarf-berlin-germany/,hotelscom,$,93,the niu Dwarf
https://www.hotels.com/ho138215/pentahotel-berlin-kopenick-berlin-germany/,hotelscom,$,107,pentahotel Berlin Köpenick
